DuftnoteID,Duftnote,AllgemeineDuftnote,Duftgruppen
3908,Brandy-Butter,Brandy-Butter,Alkoholische-Noten
3909,Butter Absolue,Butter Absolue,
3910,Butter CO,Butter CO,
3911,Butter-Popcorn,Gourmand Noten,
3912,Butter-Rum,Rum,Alkoholische-Noten
3913,Butter-Rum-Soße,Rum,Alkoholische-Noten
3914,Butter-Toast,Butter-Toast,
3915,Buttercreme,Buttercreme,
3916,Butterkeks,Butterkeks,
3917,Butterkuchen,Butterkuchen,
3918,Buttersoße,Buttersoße,
3919,Buttertee,Tee,
3920,gesalzene Butter,gesalzene Butter,
3921,Ghee,Ghee,
3922,Honig-Butter,Honig,Gourmand-Noten
3923,Sheabutter,Sheabutter,
3924,Vanillebuttercreme,Vanille,Orientalische-Noten
3925,Birneneis,Birneneis,
3926,Creamsicle,Creamsicle,
3927,Eis-Sandwich,Eis-Sandwich,Mineralische-Noten
3928,Erdbeereis,Erdbeereis,
3929,Honigeis,Honig,Gourmand-Noten
3930,Kirscheis,Kirscheis,Fruchtige-Noten
3931,Kiwi-Eis,Kiwi-Eis,
3932,Kokoseis,Kokoseis,
3933,Orangeneis,Orange,Zitrische-Noten
3934,Pfirsich-Melba,Pfirsich-Melba,Fruchtige-Noten
3935,Pfirsicheis,Pfirsicheis,Fruchtige-Noten
3936,Pistazieneis,Nüsse,Fruchtige-Noten
3937,Schokoladeneis,Gourmand Noten,Gourmand-Noten
3938,Süßkartoffeleis,Süßkartoffeleis,Gourmand-Noten
3939,Vanilleeis,Vanille,Orientalische-Noten
3940,Zitroneneis,Zitrone,Zitrische-Noten
3941,geräucherter Schinken,geräucherter Schinken,Rauchige-Noten
3942,Schinkenspeck,Schinkenspeck,
3943,Aniskeks,Aniskeks,Würzige-Noten
3944,Apfel-Soufflée,Apfel,Fruchtige-Noten
3945,Apfelbrot,Apfel,Fruchtige-Noten
3946,Apfelkuchen,Apfel,Fruchtige-Noten
3947,Apfelstrudel,Apfel,Fruchtige-Noten
3948,Arme Ritter,Arme Ritter,
3949,Backpflaume,Backpflaume,Fruchtige-Noten
3950,Bananenbrot,Bananenbrot,Fruchtige-Noten
3951,Bananenkuchen,Bananenkuchen,Fruchtige-Noten
3952,Blätterteig,Blätterteig,
3953,Brezel,Brezel,
3954,Brot,Brot,
3955,Brot CO,Brot CO,
3956,Canelé,Canelé,
3957,Challa-Brot,Challa-Brot,
3958,Crêpe,Crêpe,
3959,Croissant,Croissant,
3960,Englischer Kuchen,Englischer Kuchen,Gourmand-Noten
3961,englischer Weihnachtspudding,englischer Weihnachtspudding,Würzige-Noten
3962,Erdbeer-Baiser,Erdbeer-Baiser,Gourmand-Noten
3963,Erdbeerkuchen,Erdbeerkuchen,
3964,Feigenbrot,Feigenbrot,Grüne-Noten
3965,Fettgebackenes,Fettgebackenes,
3966,französisches Gebäck,Gourmand Noten,
3967,Gewürzkuchen,Gewürzkuchen,Würzige-Noten
3968,Haselnusskeks,Nüsse,
3969,Hefe,Hefe,
3970,Hefegebäck,Gourmand Noten,
3971,Heidelbeer-Muffin,Heidelbeer-Muffin,Gourmand-Noten
3972,Heidelbeerkuchen,Heidelbeerkuchen,
3973,Heidelbeerwaffel,Heidelbeerwaffel,
3974,Himbeerkuchen,Himbeerkuchen,
3975,Honigkuchen,Honig,Gourmand-Noten
3976,Ingwerkeks,Ingwerkeks,Würzige-Noten
3977,italienisches Gebäck,Gourmand Noten,
3978,Johannisbeerkuchen,Johannisbeerkuchen,
3979,Kaffeekuchen,Kaffeekuchen,
3980,Karottenkuchen,Karottenkuchen,
3981,Käsekuchen,Käsekuchen,Gourmand-Noten
3982,Kastanienkuchen,Kastanienkuchen,Holzige-Noten
3983,Keksteig,Keksteig,Gourmand-Noten
3984,Kirschkuchen,Kirschkuchen,
3985,Kokoskuchen,Kokoskuchen,
3986,Kokosmakrone,Kokosmakrone,
3987,Kokosnusskeks,Nüsse,Fruchtige-Noten
3988,Kuchenkruste,Kuchenkruste,Gourmand-Noten
3989,Kuchenteig,Kuchenteig,Gourmand-Noten
3990,Limettenkuchen,Limetten,Zitrische-Noten
3991,Mandelgebäck,Gourmand Noten,Fruchtige-Noten
3992,Mandelkeks,Nüsse,Fruchtige-Noten
3993,Mandelkuchen,Nüsse,Fruchtige-Noten
3994,Mandelmakrone,Nüsse,Fruchtige-Noten
3995,Marzipankeks,Marzipankeks,Gourmand-Noten
3996,Minzkeks,Minzkeks,
3997,Orangenkeks,Orange,Zitrische-Noten
3998,Orangenkuchen,Orange,Zitrische-Noten
3999,Pfannkuchen,Pfannkuchen,
4000,Pfirsich-Cobbler,Pfirsich-Cobbler,Fruchtige-Noten
4001,Pfirsichkuchen,Pfirsichkuchen,Fruchtige-Noten
4002,Pistazienkuchen,Nüsse,Fruchtige-Noten
4003,Red Velvet Cake,Red Velvet Cake,
4004,Roggenbrot,Roggenbrot,Getreide-Noten
4005,Sahnetorte,Gourmand Noten,Gourmand-Noten
4006,Schokoladenkeks,Gourmand Noten,Gourmand-Noten
4007,Schokoladenkuchen,Gourmand Noten,Gourmand-Noten
4008,Schwarzkirschkuchen,Schwarzkirschkuchen,
4009,Schwarzwälder Kirschtorte,Schwarzwälder Kirschtorte,
4010,Sirup-Kuchen,Sirup-Kuchen,Gourmand-Noten
4011,Spekulatius,Spekulatius,
4012,Stollen,Stollen,
4013,Süßkartoffelkuchen,Süßkartoffelkuchen,Gourmand-Noten
4014,Teegebäck,Tee,
4015,Teig,Teig,
4016,Toast,Toast,
4017,Vanille-Soufflé,Vanille,Orientalische-Noten
4018,Vanillegebäck,Vanille,Orientalische-Noten
4019,Vanillekeks,Vanille,Orientalische-Noten
4020,Vanillekuchen,Vanille,Orientalische-Noten
4021,verbrannter Toast,verbrannter Toast,Rauchige-Noten
4022,Vollkornkeks,Vollkornkeks,
4023,Waffel,Waffel,
4024,Weißbrot,Weißbrot,
4025,weißer Schokoladenkuchen,Gourmand Noten,Gourmand-Noten
4026,Whiskey-Kuchen,Whiskey-Kuchen,Gourmand-Noten
4027,Windbeutel,Windbeutel,
4028,Zimt-Streusel,Zimt,Würzige-Noten
4029,Zimtkeks,Zimt,Würzige-Noten
4030,Zimtkuchen,Zimt,Würzige-Noten
4031,Zimtschnecke,Zimt,Würzige-Noten
4032,Zitronen-Baiser,Zitrone,Gourmand-Noten
4033,Zitronengebäck,Zitrone,Zitrische-Noten
4034,Zitronenkeks,Zitrone,Zitrische-Noten
4035,Zitronenkuchen,Zitrone,Zitrische-Noten
4036,Zitronenwaffel,Zitrone,Zitrische-Noten
4037,Zucchinikuchen,Zucchinikuchen,
4038,Zuckerguss,Gourmand Noten,Gourmand-Noten
4039,Zuckerkeks,Gourmand Noten,Gourmand-Noten
4040,Brandy,Brandy,Alkoholische-Noten
4041,Cocktail,Cocktail,
4042,Cola,Cola,
4043,Kaffee,Kaffee,
4044,Spirituosen,Spirituosen,
4045,Wein,Wein,Alkoholische-Noten
4046,Almdudler,Almdudler,
4047,Arabica-Kaffee Absolue,Arabica-Kaffee Absolue,
4048,äthiopischer Kaffee Absolue,äthiopischer Kaffee Absolue,
4049,äthiopischer Kaffee CO,äthiopischer Kaffee CO,
4050,Bitter-Lemon,Bitter-Lemon,
4051,brasilianischer Robusta-Kaffee,brasilianischer Robusta-Kaffee,
4052,Chicha de Jora,Chicha de Jora,
4053,Chinotto,Chinotto,Zitrische-Noten
4054,Cream Soda,Cream Soda,
4055,dominikanischer Kaffee,dominikanischer Kaffee,
4056,Eierflip,Eierflip,Gourmand-Noten
4057,El-Salvador-Arabica-Kaffee,El-Salvador-Arabica-Kaffee,
4058,El-Salvador-Robusta-Kaffee,El-Salvador-Robusta-Kaffee,
4059,Gin Fizz,Gin Fizz,Alkoholische-Noten
4060,Ginger Ale,Ginger Ale,Alkoholische-Noten
4061,Ginger Beer,Ginger Beer,Alkoholische-Noten
4062,Ginger-Latte,Ginger-Latte,Alkoholische-Noten
4063,Grapefruitlimonade,Grapefruit,Zitrische-Noten
4064,Inca Kola,Inca Kola,
4065,indonesischer Kopi-Luwak-Kaffee,indonesischer Kopi-Luwak-Kaffee,
4066,Java-Kaffee Absolue,Java-Kaffee Absolue,
4067,Kirschlimonade,Kirschlimonade,Fruchtige-Noten
4068,kolumbianischer Kaffee Absolue,kolumbianischer Kaffee Absolue,
4069,Kona-Kaffee,Kona-Kaffee,
4070,Kurkuma-Latte,Kurkuma-Latte,Würzige-Noten
4071,Kykeon,Kykeon,
4072,Lemon Drop-Cocktail,Lemon Drop-Cocktail,
4073,Limonade,Limonade,
4074,Matcha-Latte,Matcha-Latte,
4075,Melon Fizz,Melon Fizz,
4076,Met,Met,
4077,Milchpunsch,Milchpunsch,
4078,Orange Fizz,Orange,Zitrische-Noten
4079,Orangenlimonade,Orange,Zitrische-Noten
4080,Peach Fizz,Peach Fizz,
4081,Pflaumenlimonade,Pflaumenlimonade,Fruchtige-Noten
4082,pinke Limonade,pinke Limonade,
4083,Ramune,Ramune,
4084,Robusta-Kaffee Absolue,Robusta-Kaffee Absolue,
4085,Root-Beer,Root-Beer,
4086,Sangria,Sangria,
4087,Schokoladenmilch,Gourmand Noten,Gourmand-Noten
4088,Schwarze Johannisbeere-Limonade,Schwarze Johannisbeere-Limonade,
4089,Soda,Soda,
4090,Spirituose,Spirituose,
4091,Sumatra-Robusta-Kaffee,Sumatra-Robusta-Kaffee,
4092,Tonic,Tonic,
4093,vietnamesischer Kaffee,vietnamesischer Kaffee,
4094,Zurücksetzen,Zurücksetzen,
4095,Duftnoten,Duftnoten,
4096,https://www.parfumo.de/Duftnoten/Honig:,Honig,Gourmand-Noten
4097,Kategorien,Kategorien,
4098,afrikanischer Honig,Honig,Gourmand-Noten
4099,ägyptischer Honig,Honig,Gourmand-Noten
4100,Akazienhonig,Honig,
4101,Akazienhonig Absolue,Honig,
4102,amerikanische Honigwabe Absolue,Honig,Gourmand-Noten
4103,anatolischer Honig,Honig,Gourmand-Noten
4104,Bienenbrot,Bienenbrot,
4105,Bienenharz,Bienenharz,Balsamische-Noten
4106,Bienenharz Absolue,Bienenharz Absolue,Balsamische-Noten
4107,Brombeerhonig,Honig,
4108,bulgarischer Rosenhonig,Rosen,Blumige-Noten
4109,Chinesische Jujube-Honig,Honig,Gourmand-Noten
4110,dominikanischer Honig,Honig,Gourmand-Noten
4111,englischer Honig,Honig,Gourmand-Noten
4112,englischer Honig Absolue,Honig,Gourmand-Noten
4113,Eukalyptushonig,Honig,
4114,Feigenhonig,Honig,Grüne-Noten
4115,französischer Honig,Honig,Gourmand-Noten
4116,Gebirgshonig,Honig,
4117,Gelée royale,Gelée royale,
4118,geräucherter Honig,Honig,Gourmand-Noten
4119,Goldruten-Honig,Honig,Blumige-Noten
4120,griechischer Honig,Honig,Gourmand-Noten
4121,Heidehonig,Honig,
4122,Himalaya-Honig,Honig,Gourmand-Noten
4123,Honig Absolue,Honig,Gourmand-Noten
4124,Honig-Ale,Honig,Gourmand-Noten
4125,Honig-Bourbon-Whiskey,Honig,Gourmand-Noten
4126,Honig-Milch,Honig,Gourmand-Noten
4127,Honignektar,Honig,Gourmand-Noten
4128,Honigsirup,Honig,Gourmand-Noten
4129,Honigwabe,Honig,Gourmand-Noten
4130,Honigwabe Absolue,Honig,Gourmand-Noten
4131,italienischer Kastanienhonig,Honig,Holzige-Noten
4132,jemenitischer Honig,Honig,Gourmand-Noten
4133,kalabrischer Orangenblütenhonig,Honig,Blumige-Noten
4134,kanadisches Bienenharz,kanadisches Bienenharz,Balsamische-Noten
4135,kanadisches Bienenharz Absolue,kanadisches Bienenharz Absolue,Balsamische-Noten
4136,karibischer Honig,Honig,Gourmand-Noten
4137,Kastanienhonig,Honig,Holzige-Noten
4138,Kleehonig,Honig,Grüne-Noten
4139,laotischer Honig,Honig,Gourmand-Noten
4140,malaysisches Bienenharz,malaysisches Bienenharz,Balsamische-Noten
4141,maltesischer Honig,Honig,Gourmand-Noten
4142,Mandelhonig,Honig,Fruchtige-Noten
4143,Manuka-Honig,Honig,Gourmand-Noten
4144,Manuka-Honig Absolue,Honig,Gourmand-Noten
4145,mediterraner Honig,Honig,Gourmand-Noten
4146,Muskatellersalbeihonig,Honig,Krautige-Noten
4147,Myrtenhonig,Honig,Krautige-Noten
4148,Ohiabaumblütenhonig,Honig,
4149,Orangenhonig,Honig,Zitrische-Noten
4150,persischer Honig,Honig,Gourmand-Noten
4151,Pfirsichblütenhonig,Honig,Fruchtige-Noten
4152,provenzalischer Honig,Honig,Gourmand-Noten
4153,Rosmarinhonig,Honig,Krautige-Noten
4154,Salbei-Honig,Honig,Gourmand-Noten
4155,schwarzer Honig,Honig,Gourmand-Noten
4156,Senfblütenhonig,Honig,Würzige-Noten
4157,Sidarbaum-Honig,Honig,Gourmand-Noten
4158,Thymian-Honig,Honig,Gourmand-Noten
4159,toskanischer Akazienhonig,Honig,
4160,Tupelo-Honig,Honig,Gourmand-Noten
4161,türkischer Honig,Honig,Gourmand-Noten
4162,Waldhonig,Honig,
4163,weißer Honig,Honig,Gourmand-Noten
4164,Wildblütenhonig,Honig,
4165,Wildhonig,Honig,
4166,Zitronenblütenhonig,Zitrone,Zitrische-Noten
4167,Zitronenhonig,Zitrone,Zitrische-Noten
4168,Zitrusblütenhonig,Honig,
4169,brasilianischer Kakao,Kakao,Gourmand-Noten
4170,brasilianischer Kakao Absolue,Kakao,Gourmand-Noten
4171,Criollo-Kakao,Kakao,Gourmand-Noten
4172,französischer Kakao,Kakao,Gourmand-Noten
4173,französischer Kakao Absolue,Kakao,Gourmand-Noten
4174,gerösteter Kakao,Kakao,Gourmand-Noten
4175,ivorischer Kakao,Kakao,Gourmand-Noten
4176,ivorischer Kakao Absolue,Kakao,Gourmand-Noten
4177,Kakao Absolue,Kakao,Gourmand-Noten
4178,Kakao CO,Kakao,Gourmand-Noten
4179,Kakao-Holz,Kakao,Gourmand-Noten
4180,Kakaobaumrinde,Kakao,Gourmand-Noten
4181,Kakaoblatt,Kakao,Gourmand-Noten
4182,Kakaobutter,Kakao,Gourmand-Noten
4183,Kakaomasse,Kakao,Gourmand-Noten
4184,Kakaopulver,Kakao,Gourmand-Noten
4185,Kakaoschale,Kakao,Gourmand-Noten
4186,kolumbianischer Kakao,Kakao,Gourmand-Noten
4187,madagassische Kakaoschale,Kakao,Gourmand-Noten
4188,Maralumi-Kakao,Kakao,Gourmand-Noten
4189,mexikanischer Kakao,Kakao,Gourmand-Noten
4190,niederländischer Kakao,Kakao,Gourmand-Noten
4191,schwarzer Kakao,Kakao,Gourmand-Noten
4192,siamesisches Kakao Absolue,Kakao,Gourmand-Noten
4193,Trinidad-Kakao,Kakao,Gourmand-Noten
4194,venezolanischer Kakao,Kakao,Gourmand-Noten
4195,weißer Kakao,Kakao,Gourmand-Noten
4196,Bananas Foster,Ananas,
4197,Crema catalana,Crema catalana,
4198,Crème Brûlée,Crème Brûlée,
4199,Crème Caramel,Crème Caramel,
4200,Fudge,Fudge,
4201,Karamell-Likör,Karamell-Likör,Gourmand-Noten
4202,Karamell-Popcorn,Gourmand Noten,Gourmand-Noten
4203,karamellisierte Ananas,Ananas,
4204,karamellisierte Banane,karamellisierte Banane,Fruchtige-Noten
4205,karamellisierte Birne,karamellisierte Birne,
4206,karamellisierte Erdbeere,karamellisierte Erdbeere,
4207,karamellisierte Pflaume,karamellisierte Pflaume,Fruchtige-Noten
4208,karamellisierter Ahornzucker,Gourmand Noten,Holzige-Noten
4209,Karamellsirup,Karamellsirup,Gourmand-Noten
4210,Vanille-Karamell,Vanille,Orientalische-Noten
4211,verbrannter Karamell,verbrannter Karamell,Gourmand-Noten
4212,weißes Karamell,weißes Karamell,Gourmand-Noten
4213,Apfelmarmelade,Apfel,Fruchtige-Noten
4214,Apfelmus,Apfel,Fruchtige-Noten
4215,Apfelpüree,Apfel,Fruchtige-Noten
4216,Aprikosengelee,Aprikosengelee,
4217,Aprikosenmarmelade,Aprikosenmarmelade,
4218,Aprikosenpüree,Aprikosenpüree,
4219,Brombeergelee,Brombeergelee,
4220,Brombeermarmelade,Brombeermarmelade,
4221,Cranberrygelee,Cranberrygelee,
4222,Dattelmarmelade,Dattelmarmelade,
4223,Erdbeermarmelade,Erdbeermarmelade,
4224,Feigen-Chutney,Feigen-Chutney,Grüne-Noten
4225,Feigenmarmelade,Feigenmarmelade,Grüne-Noten
4226,Gelee,Gelee,
4227,Heidelbeermarmelade,Heidelbeermarmelade,
4228,Himbeermarmelade,Himbeermarmelade,
4229,Himbeerpüree,Himbeerpüree,
4230,Ingwermarmelade,Ingwermarmelade,Würzige-Noten
4231,Johannisbeermarmelade,Johannisbeermarmelade,
4232,Johannisbeerpüree,Johannisbeerpüree,
4233,Kirschmarmelade,Kirschmarmelade,
4234,Mandarinenmarmelade,Mandarine,Zitrische-Noten
4235,Orangenmarmelade,Orange,Zitrische-Noten
4236,Passionsfruchtmarmelade,Passionsfruchtmarmelade,
4237,Pfirsichmarmelade,Pfirsichmarmelade,Fruchtige-Noten
4238,Pflaumenmarmelade,Pflaumenmarmelade,Fruchtige-Noten
4239,Pflaumenpüree,Pflaumenpüree,Fruchtige-Noten
4240,Quittengelee,Quittengelee,
4241,Quittenmarmelade,Quittenmarmelade,
4242,Rote-Johannisbeere-Marmelade,Rote-Johannisbeere-Marmelade,Gourmand-Noten
4243,Schwarze-Johannisbeere-Marmelade,Schwarze-Johannisbeere-Marmelade,Gourmand-Noten
4244,Schwarze-Johannisbeere-Püree,Schwarze-Johannisbeere-Püree,
4245,Traubengelee,Traubengelee,
4246,Traubenmarmelade,Traubenmarmelade,
4247,Traubenpüree,Traubenpüree,
4248,Walderdbeermarmelade,Walderdbeermarmelade,
4249,Yuzu-Marmelade,Yuzu-Marmelade,Gourmand-Noten
4250,Zitronengelee,Zitrone,Zitrische-Noten
4251,kalabrisches Süßholz,holzige Noten,
4252,Lakritz-Likör,Lakritz-Likör,Alkoholische-Noten
4253,rote Lakritze,Gourmand Noten,Gourmand-Noten
4254,schwarze Lakritze,Gourmand Noten,Gourmand-Noten
4255,Erdbeer-Marshmallow,Gourmand Noten,Gourmand-Noten
4256,gerösteter Marshmallow,Gourmand Noten,Gourmand-Noten
4257,Schokoladen-Marshmallow,Gourmand Noten,Gourmand-Noten
4258,Vanille-Marshmallow,Vanille,Orientalische-Noten
4259,Bananenmilch,Bananenmilch,Fruchtige-Noten
4260,Buttermilch,Buttermilch,
4261,Caffè macchiato,Caffè macchiato,
4262,Cashew-Milch,Cashew-Milch,
4263,Edelschimmel,Edelschimmel,
4264,Erdbeer-Milchshake,Erdbeer-Milchshake,
4265,Erdbeermilch,Erdbeermilch,
4266,Erdmandelmilch,Nüsse,
4267,Haselnussmilch,Nüsse,
4268,Joghurt,Joghurt,
4269,Kardamommilch,Kardamom,Würzige-Noten
4270,koreanische Erdbeermilch,koreanische Erdbeermilch,
4271,Mandelmilch,Nüsse,Fruchtige-Noten
4272,Milchkaffee,Milchkaffee,
4273,Milchpulver,Milchpulver,
4274,Milchshake,Milchshake,
4275,Milchtee,Tee,
4276,Moschusmilch,Moschus,Moschus-Noten
4277,pflanzliche Milch,pflanzliche Milch,
4278,Rentiermilch,Rentiermilch,
4279,saure Milch,saure Milch,
4280,Sojamilch,Sojamilch,
4281,Stutenmilch,Stutenmilch,
4282,Vanille-Milchshake,Vanille,Orientalische-Noten
4283,Vanillemilch,Vanille,Orientalische-Noten
4284,Ziegenmilch,Ziegenmilch,
4285,Austern-Seitling,maritime Noten,
4286,Baumpilz,Baumpilz,
4287,Matsutake,Matsutake,
4288,Morchel,Morchel,
4289,Pfifferling,Pfifferling,
4290,Pilz Absolue,Pilz Absolue,
4291,Shiitake,Shiitake,
4292,Shiitake Absolue,Shiitake Absolue,
4293,Steinpilz,Steinpilz,Mineralische-Noten
4294,Steinpilz Absolue,Steinpilz Absolue,Mineralische-Noten
4295,Stinkmorchel,Stinkmorchel,
4296,Wolfiporia extensa,Wolfiporia extensa,
4297,gesalzenes Popcorn,Gourmand Noten,
4298,Champagnertrüffel,Trüffel,
4299,Himbeer-Praline,Gourmand Noten,Gourmand-Noten
4300,Himbeertrüffel,Trüffel,
4301,Kirschpraline,Gourmand Noten,Gourmand-Noten
4302,Litschi-Praline,Gourmand Noten,Gourmand-Noten
4303,Schokoladenfondant,Gourmand Noten,Gourmand-Noten
4304,Schokoladentrüffel,Trüffel,Gourmand-Noten
4305,Vanillepraline,Vanille,Orientalische-Noten
4306,Amaretto-Crème,Amaretto-Crème,
4307,Aprikosencreme,Aprikosencreme,
4308,Bananencreme,Bananencreme,Fruchtige-Noten
4309,Birnen-Syllabub,Birnen-Syllabub,
4310,Crème Noir,Crème Noir,
4311,Erdbeercreme,Erdbeercreme,
4312,Haselnusscreme,Nüsse,
4313,Himbeercreme,Himbeercreme,
4314,irischer Sahne-Likör,Gourmand Noten,Gourmand-Noten
4315,Johannisbeercreme,Johannisbeercreme,
4316,Kokosnusscreme,Nüsse,Fruchtige-Noten
4317,Mandelcreme,Nüsse,Fruchtige-Noten
4318,Orangencreme,Orange,Zitrische-Noten
4319,Pistaziencreme,Nüsse,Fruchtige-Noten
4320,saure Sahne,Gourmand Noten,Gourmand-Noten
4321,Schwarze-Johannisbeere-Creme,Schwarze-Johannisbeere-Creme,
4322,Vanillecreme,Vanille,Orientalische-Noten
4323,Zimtcreme,Zimt,Würzige-Noten
4324,Zitronencreme,Zitrone,Zitrische-Noten
4325,belgische Schokolade,Gourmand Noten,Gourmand-Noten
4326,brasilianische Schokolade,Gourmand Noten,Gourmand-Noten
4327,Ganache,Ganache,
4328,Gianduja-Schokolade,Gourmand Noten,Gourmand-Noten
4329,Haselnussschokolade,Gourmand Noten,
4330,Himbeerschokolade,Gourmand Noten,
4331,Ingwerschokolade,Gourmand Noten,Würzige-Noten
4332,mexikanische Schokolade,Gourmand Noten,Gourmand-Noten
4333,Minzschokolade,Gourmand Noten,
4334,Schokolade Absolue,Gourmand Noten,Gourmand-Noten
4335,Schokoladen-Likör,Gourmand Noten,Gourmand-Noten
4336,Schokoladenbier,Gourmand Noten,Gourmand-Noten
4337,Schokoladenmousse,Gourmand Noten,Gourmand-Noten
4338,Schokoladensirup,Gourmand Noten,Gourmand-Noten
4339,weiße Schokolade,Gourmand Noten,Gourmand-Noten
4340,weiße Schokolade CO,Gourmand Noten,Gourmand-Noten
4341,Agavensirup,Agavensirup,
4342,Ahornsirup,Ahornsirup,Holzige-Noten
4343,Ananas-Sirup,Ananas,Gourmand-Noten
4344,Apfelsirup,Apfel,Fruchtige-Noten
4345,Bergamotte-Sirup,Bergamotte,Gourmand-Noten
4346,Brombeersirup,Brombeersirup,
4347,Erdbeersirup,Erdbeersirup,
4348,Heidelbeersirup,Heidelbeersirup,
4349,Himbeersirup,Himbeersirup,
4350,Ingwersirup,Ingwersirup,Würzige-Noten
4351,Kirschsirup,Kirschsirup,Fruchtige-Noten
4352,Limettensirup,Limetten,Zitrische-Noten
4353,Litschisirup,Litschisirup,
4354,Orgeat-Sirup,Orgeat-Sirup,Gourmand-Noten
4355,Pfirsichsirup,Pfirsichsirup,Fruchtige-Noten
4356,Pflaumensirup,Pflaumensirup,Fruchtige-Noten
4357,Safransirup,Safransirup,Würzige-Noten
4358,Sauerkirschsirup,Sauerkirschsirup,Fruchtige-Noten
4359,schwarze Himbeer-Sirup,schwarze Himbeer-Sirup,Gourmand-Noten
4360,Schwarze-Johannisbeere-Sirup,Schwarze-Johannisbeere-Sirup,Gourmand-Noten
4361,Tonkabohnen-Sirup,Tonka,Orientalische-Noten
4362,Traubensirup,Traubensirup,
4363,Vanillesirup,Vanille,Orientalische-Noten
4364,Wassermelonen-Sirup,Wassermelonen-Sirup,Fruchtige-Noten
4365,Zitronensirup,Zitrone,Zitrische-Noten
4366,Zuckerrohrsirup,Gourmand Noten,Gourmand-Noten
4367,Ananas-Sorbet,Ananas,Gourmand-Noten
4368,Apfel-Sorbet,Apfel,Fruchtige-Noten
4369,Aprikosen-Sorbet,Aprikosen-Sorbet,Gourmand-Noten
4370,Basilikum-Sorbet,Basilikum,Gourmand-Noten
4371,Bergamotte-Sorbet,Bergamotte,Gourmand-Noten
4372,Birnen-Sorbet,Birnen-Sorbet,Gourmand-Noten
4373,Blutorangen-Sorbet,Orange,Gourmand-Noten
4374,Brombeer-Sorbet,Brombeer-Sorbet,Gourmand-Noten
4375,Cranberry-Sorbet,Cranberry-Sorbet,Gourmand-Noten
4376,Erdbeer-Sorbet,Erdbeer-Sorbet,Gourmand-Noten
4377,Granatapfel-Sorbet,Apfel,Fruchtige-Noten
4378,Grapefruit-Sorbet,Grapefruit,Gourmand-Noten
4379,grüner Apfel-Sorbet,Apfel,Fruchtige-Noten
4380,Heidelbeer-Sorbet,Heidelbeer-Sorbet,Gourmand-Noten
4381,Himbeer-Sorbet,Himbeer-Sorbet,Gourmand-Noten
4382,Johannisbeer-Sorbet,Johannisbeer-Sorbet,Gourmand-Noten
4383,kandierter Apfel-Sorbet,Apfel,Fruchtige-Noten
4384,Kiwi-Sorbet,Kiwi-Sorbet,Gourmand-Noten
4385,Kokosnuss-Sorbet,Nüsse,Fruchtige-Noten
4386,Limetten-Sorbet,Limetten,Gourmand-Noten
4387,Limoncello-Sorbet,Limoncello-Sorbet,Gourmand-Noten
4388,Litschi-Sorbet,Litschi-Sorbet,Gourmand-Noten
4389,Mandarinen-Sorbet,Mandarine,Gourmand-Noten
4390,Mango-Sorbet,Mango-Sorbet,Gourmand-Noten
4391,Melonen-Sorbet,Melonen-Sorbet,Fruchtige-Noten
4392,Minz-Sorbet,Minz-Sorbet,Gourmand-Noten
4393,Nashibirnen-Sorbet,Nashibirnen-Sorbet,Gourmand-Noten
4394,Nektarinen-Sorbet,Nektarinen-Sorbet,Blumige-Noten
4395,Orangen-Sorbet,Orange,Gourmand-Noten
4396,Passionsfrucht-Sorbet,Passionsfrucht-Sorbet,Gourmand-Noten
4397,Pfefferminz-Sorbet,Pfeffer,Gourmand-Noten
4398,Pfirsich-Minze-Sorbet,Minze,Fruchtige-Noten
4399,Pfirsich-Sorbet,Pfirsich-Sorbet,Fruchtige-Noten
4400,Pflaumen-Sorbet,Pflaumen-Sorbet,Fruchtige-Noten
4401,Pomelo-Sorbet,Pomelo-Sorbet,Gourmand-Noten
4402,Quitten-Sorbet,Quitten-Sorbet,Gourmand-Noten
4403,Roséwein-Sorbet,Roséwein-Sorbet,Gourmand-Noten
4404,schwarzer Tee-Sorbet,Tee,Gourmand-Noten
4405,Vanille-Sorbet,Vanille,Orientalische-Noten
4406,Walnuss-Sorbet,Nüsse,Fruchtige-Noten
4407,Wassermelonen-Eis,Wassermelonen-Eis,Fruchtige-Noten
4408,Wassermelonen-Sorbet,Wassermelonen-Sorbet,Fruchtige-Noten
4409,Zitronatzitronen-Sorbet,Zitrone,Gourmand-Noten
4410,Zitronen-Sorbet,Zitrone,Gourmand-Noten
4411,Zitrus-Sorbet,Zitrus-Sorbet,Gourmand-Noten
4412,Bratapfel,Apfel,Fruchtige-Noten
4413,geröstete Kartoffel,geröstete Kartoffel,
4414,Proteinriegel,Proteinriegel,
4415,Umeboshi,Umeboshi,
